Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-24 09:30:00-04:00,255.22000122070312,255.72999572753906,254.89999389648438,255.07449340820312,1247914,0.0,0.0
2025-09-24 09:31:00-04:00,255.16000366210938,255.3699951171875,254.63999938964844,254.74000549316406,116603,0.0,0.0
2025-09-24 09:32:00-04:00,254.75999450683594,254.80499267578125,254.0500030517578,254.2449951171875,148411,0.0,0.0
2025-09-24 09:33:00-04:00,254.2050018310547,254.4199981689453,254.0500030517578,254.32000732421875,112559,0.0,0.0
2025-09-24 09:34:00-04:00,254.35989379882812,254.3800048828125,253.5,253.5540008544922,113844,0.0,0.0
2025-09-24 09:35:00-04:00,253.52999877929688,254.0749969482422,253.52999877929688,254.00999450683594,84869,0.0,0.0
2025-09-24 09:36:00-04:00,254.00650024414062,254.00650024414062,253.14999389648438,253.1699981689453,168890,0.0,0.0
2025-09-24 09:37:00-04:00,253.1699981689453,253.52000427246094,253.1699981689453,253.22999572753906,112757,0.0,0.0
2025-09-24 09:38:00-04:00,253.24000549316406,253.3000030517578,252.63999938964844,252.8800048828125,196810,0.0,0.0
2025-09-24 09:39:00-04:00,252.875,253.13999938964844,252.6199951171875,252.71499633789062,150351,0.0,0.0
2025-09-24 09:40:00-04:00,252.77000427246094,252.93499755859375,252.56500244140625,252.88999938964844,111456,0.0,0.0
2025-09-24 09:41:00-04:00,252.8699951171875,252.8800048828125,252.6999969482422,252.80999755859375,93944,0.0,0.0
2025-09-24 09:42:00-04:00,252.82000732421875,252.97000122070312,252.7301025390625,252.8603973388672,78602,0.0,0.0
2025-09-24 09:43:00-04:00,252.8800048828125,253.05499267578125,252.82000732421875,252.9011993408203,122699,0.0,0.0
2025-09-24 09:44:00-04:00,252.8800048828125,253.02499389648438,252.77000427246094,252.77999877929688,91632,0.0,0.0
2025-09-24 09:45:00-04:00,252.7899932861328,252.93499755859375,252.42999267578125,252.51499938964844,144108,0.0,0.0
2025-09-24 09:46:00-04:00,252.51499938964844,252.75900268554688,252.49000549316406,252.625,82507,0.0,0.0
2025-09-24 09:47:00-04:00,252.61000061035156,252.61000061035156,252.27999877929688,252.4600067138672,97711,0.0,0.0
2025-09-24 09:48:00-04:00,252.4600067138672,252.85000610351562,252.38999938964844,252.82000732421875,119710,0.0,0.0
2025-09-24 09:49:00-04:00,252.82899475097656,252.82899475097656,252.4600067138672,252.48500061035156,82195,0.0,0.0
2025-09-24 09:50:00-04:00,252.47000122070312,252.7427978515625,252.47000122070312,252.6300048828125,80361,0.0,0.0
2025-09-24 09:51:00-04:00,252.63999938964844,252.73699951171875,252.5399932861328,252.55499267578125,69465,0.0,0.0
2025-09-24 09:52:00-04:00,252.55499267578125,252.81500244140625,252.5,252.8000030517578,80805,0.0,0.0
2025-09-24 09:53:00-04:00,252.8000030517578,253.03909301757812,252.5800018310547,252.9199981689453,97250,0.0,0.0
2025-09-24 09:54:00-04:00,252.9199981689453,253.02999877929688,252.88250732421875,252.9550018310547,107972,0.0,0.0
2025-09-24 09:55:00-04:00,252.97000122070312,253.05999755859375,252.8701934814453,253.02499389648438,90906,0.0,0.0
2025-09-24 09:56:00-04:00,253.02999877929688,253.2899932861328,253.02000427246094,253.2100067138672,102553,0.0,0.0
2025-09-24 09:57:00-04:00,253.21929931640625,253.38999938964844,253.1199951171875,253.38699340820312,93439,0.0,0.0
2025-09-24 09:58:00-04:00,253.39999389648438,253.41000366210938,253.25999450683594,253.2899932861328,56062,0.0,0.0
2025-09-24 09:59:00-04:00,253.3000030517578,253.38999938964844,253.2100067138672,253.25,80761,0.0,0.0
2025-09-24 10:00:00-04:00,253.27999877929688,253.29949951171875,252.72000122070312,252.75,159654,0.0,0.0
2025-09-24 10:01:00-04:00,252.7550048828125,252.86000061035156,252.6699981689453,252.72979736328125,100785,0.0,0.0
2025-09-24 10:02:00-04:00,252.72500610351562,252.8000030517578,252.5500030517578,252.5749969482422,75527,0.0,0.0
2025-09-24 10:03:00-04:00,252.58999633789062,252.61000061035156,252.41000366210938,252.4600067138672,96313,0.0,0.0
2025-09-24 10:04:00-04:00,252.4499969482422,252.64999389648438,252.44000244140625,252.52000427246094,87231,0.0,0.0
2025-09-24 10:05:00-04:00,252.5399932861328,252.5800018310547,252.11520385742188,252.18499755859375,142715,0.0,0.0
2025-09-24 10:06:00-04:00,252.18499755859375,252.30999755859375,252.0800018310547,252.17999267578125,86880,0.0,0.0
2025-09-24 10:07:00-04:00,252.17999267578125,252.47000122070312,252.1199951171875,252.47000122070312,72991,0.0,0.0
2025-09-24 10:08:00-04:00,252.47999572753906,252.5,252.18499755859375,252.2100067138672,71559,0.0,0.0
2025-09-24 10:09:00-04:00,252.21499633789062,252.43499755859375,252.13870239257812,252.3000030517578,57886,0.0,0.0
2025-09-24 10:10:00-04:00,252.3000030517578,252.38699340820312,252.22999572753906,252.38699340820312,46508,0.0,0.0
2025-09-24 10:11:00-04:00,252.38999938964844,252.4095001220703,252.14999389648438,252.3249969482422,95246,0.0,0.0
2025-09-24 10:12:00-04:00,252.3300018310547,252.5399932861328,252.3300018310547,252.5200958251953,83110,0.0,0.0
2025-09-24 10:13:00-04:00,252.52499389648438,252.6649932861328,252.4600067138672,252.4600067138672,123320,0.0,0.0
2025-09-24 10:14:00-04:00,252.47000122070312,252.57000732421875,252.4199981689453,252.49000549316406,74511,0.0,0.0
2025-09-24 10:15:00-04:00,252.47999572753906,252.9499969482422,252.44000244140625,252.82000732421875,95370,0.0,0.0
2025-09-24 10:16:00-04:00,252.85000610351562,252.88999938964844,252.74009704589844,252.8450927734375,56732,0.0,0.0
2025-09-24 10:17:00-04:00,252.84500122070312,253.04969787597656,252.83999633789062,253.0399932861328,66638,0.0,0.0
2025-09-24 10:18:00-04:00,253.02999877929688,253.02999877929688,252.9199981689453,252.9250030517578,67412,0.0,0.0
2025-09-24 10:19:00-04:00,252.9250030517578,252.97000122070312,252.8000030517578,252.8699951171875,62182,0.0,0.0
2025-09-24 10:20:00-04:00,252.8699951171875,252.8699951171875,252.64999389648438,252.71240234375,50178,0.0,0.0
2025-09-24 10:21:00-04:00,252.71499633789062,252.71499633789062,252.5500030517578,252.64999389648438,48484,0.0,0.0
2025-09-24 10:22:00-04:00,252.63999938964844,252.7830047607422,252.61000061035156,252.71499633789062,44414,0.0,0.0
2025-09-24 10:23:00-04:00,252.72999572753906,252.74000549316406,252.63999938964844,252.63999938964844,37278,0.0,0.0
2025-09-24 10:24:00-04:00,252.63999938964844,252.64999389648438,252.4199981689453,252.48500061035156,52990,0.0,0.0
2025-09-24 10:25:00-04:00,252.5,252.75999450683594,252.5,252.75999450683594,46974,0.0,0.0
2025-09-24 10:26:00-04:00,252.75010681152344,252.86000061035156,252.70010375976562,252.71499633789062,47006,0.0,0.0
2025-09-24 10:27:00-04:00,252.6999969482422,252.71499633789062,252.5,252.61000061035156,31030,0.0,0.0
2025-09-24 10:28:00-04:00,252.6199951171875,252.72999572753906,252.61000061035156,252.64999389648438,44065,0.0,0.0
2025-09-24 10:29:00-04:00,252.6699981689453,252.72999572753906,252.52999877929688,252.6219940185547,40823,0.0,0.0
2025-09-24 10:30:00-04:00,252.625,252.9600067138672,252.57000732421875,252.80999755859375,72987,0.0,0.0
2025-09-24 10:31:00-04:00,252.7899932861328,252.99000549316406,252.74000549316406,252.86000061035156,57328,0.0,0.0
2025-09-24 10:32:00-04:00,252.85000610351562,252.89999389648438,252.41000366210938,252.4219970703125,69206,0.0,0.0
2025-09-24 10:33:00-04:00,252.4499969482422,252.4499969482422,252.16000366210938,252.19500732421875,59003,0.0,0.0
2025-09-24 10:34:00-04:00,252.2100067138672,252.25,251.91000366210938,251.99000549316406,146309,0.0,0.0
2025-09-24 10:35:00-04:00,252.0,252.25,251.9600067138672,252.19000244140625,95493,0.0,0.0
2025-09-24 10:36:00-04:00,252.19000244140625,252.20689392089844,251.9687042236328,252.0449981689453,77626,0.0,0.0
2025-09-24 10:37:00-04:00,252.0399932861328,252.0399932861328,251.89019775390625,251.94500732421875,76906,0.0,0.0
2025-09-24 10:38:00-04:00,251.9600067138672,252.07919311523438,251.94000244140625,252.0,152223,0.0,0.0
2025-09-24 10:39:00-04:00,252.02000427246094,252.0800018310547,251.8300018310547,251.91000366210938,117447,0.0,0.0
2025-09-24 10:40:00-04:00,251.8800048828125,251.94000244140625,251.72000122070312,251.904296875,85100,0.0,0.0
2025-09-24 10:41:00-04:00,251.9199981689453,252.0155029296875,251.89999389648438,251.93499755859375,38949,0.0,0.0
2025-09-24 10:42:00-04:00,251.9600067138672,252.1699981689453,251.9499969482422,252.10569763183594,126010,0.0,0.0
2025-09-24 10:43:00-04:00,252.1300048828125,252.26150512695312,252.02609252929688,252.22000122070312,42680,0.0,0.0
2025-09-24 10:44:00-04:00,252.19000244140625,252.2570037841797,252.07000732421875,252.1750030517578,43277,0.0,0.0
2025-09-24 10:45:00-04:00,252.17999267578125,252.21510314941406,252.0500030517578,252.13299560546875,42677,0.0,0.0
2025-09-24 10:46:00-04:00,252.1300048828125,252.22000122070312,252.06500244140625,252.20989990234375,54655,0.0,0.0
2025-09-24 10:47:00-04:00,252.1826934814453,252.268798828125,252.1300048828125,252.24000549316406,35009,0.0,0.0
2025-09-24 10:48:00-04:00,252.25,252.35000610351562,252.16000366210938,252.2100067138672,86427,0.0,0.0
2025-09-24 10:49:00-04:00,252.2100067138672,252.23500061035156,252.07000732421875,252.1750030517578,36357,0.0,0.0
2025-09-24 10:50:00-04:00,252.19000244140625,252.3800048828125,252.19000244140625,252.30999755859375,45636,0.0,0.0
2025-09-24 10:51:00-04:00,252.30999755859375,252.32000732421875,252.17999267578125,252.27000427246094,34044,0.0,0.0
2025-09-24 10:52:00-04:00,252.27999877929688,252.35000610351562,252.1999969482422,252.2899932861328,33362,0.0,0.0
2025-09-24 10:53:00-04:00,252.27000427246094,252.2958984375,252.14500427246094,252.1649932861328,37556,0.0,0.0
2025-09-24 10:54:00-04:00,252.17999267578125,252.19000244140625,251.9499969482422,251.97000122070312,41064,0.0,0.0
2025-09-24 10:55:00-04:00,251.97000122070312,252.00990295410156,251.8800048828125,251.99000549316406,44319,0.0,0.0
2025-09-24 10:56:00-04:00,251.9949951171875,252.0906982421875,251.97000122070312,252.03269958496094,38240,0.0,0.0
2025-09-24 10:57:00-04:00,252.0500030517578,252.14999389648438,252.0500030517578,252.13999938964844,38303,0.0,0.0
2025-09-24 10:58:00-04:00,252.16000366210938,252.32000732421875,252.16000366210938,252.2449951171875,50807,0.0,0.0
2025-09-24 10:59:00-04:00,252.25,252.25999450683594,252.14999389648438,252.21009826660156,35608,0.0,0.0
2025-09-24 11:00:00-04:00,252.21499633789062,252.30999755859375,252.13999938964844,252.1750030517578,41794,0.0,0.0
2025-09-24 11:01:00-04:00,252.2100067138672,252.22000122070312,252.1300048828125,252.15980529785156,27883,0.0,0.0
2025-09-24 11:02:00-04:00,252.13999938964844,252.19000244140625,252.07009887695312,252.1750030517578,35708,0.0,0.0
2025-09-24 11:03:00-04:00,252.1699981689453,252.1999969482422,252.10000610351562,252.1649932861328,24261,0.0,0.0
2025-09-24 11:04:00-04:00,252.1750030517578,252.1750030517578,251.95089721679688,251.96099853515625,72595,0.0,0.0
2025-09-24 11:05:00-04:00,251.9600067138672,251.99000549316406,251.8000030517578,251.86500549316406,39995,0.0,0.0
2025-09-24 11:06:00-04:00,251.8300018310547,251.85000610351562,251.64999389648438,251.74000549316406,64104,0.0,0.0
2025-09-24 11:07:00-04:00,251.74000549316406,251.80999755859375,251.72999572753906,251.78500366210938,39640,0.0,0.0
2025-09-24 11:08:00-04:00,251.78500366210938,251.86000061035156,251.69000244140625,251.7100067138672,42693,0.0,0.0
2025-09-24 11:09:00-04:00,251.69000244140625,251.69000244140625,251.59500122070312,251.65499877929688,47051,0.0,0.0
2025-09-24 11:10:00-04:00,251.64999389648438,251.73880004882812,251.62010192871094,251.6501007080078,33533,0.0,0.0
2025-09-24 11:11:00-04:00,251.64999389648438,251.77000427246094,251.5399932861328,251.6649932861328,54350,0.0,0.0
2025-09-24 11:12:00-04:00,251.64999389648438,251.9199981689453,251.61500549316406,251.90499877929688,81710,0.0,0.0
2025-09-24 11:13:00-04:00,251.89010620117188,251.99000549316406,251.85000610351562,251.8699951171875,58975,0.0,0.0
2025-09-24 11:14:00-04:00,251.85000610351562,251.89979553222656,251.75,251.77000427246094,30516,0.0,0.0
2025-09-24 11:15:00-04:00,251.77000427246094,251.9600067138672,251.75999450683594,251.92999267578125,40305,0.0,0.0
2025-09-24 11:16:00-04:00,251.94500732421875,252.0,251.7801055908203,251.84359741210938,46219,0.0,0.0
2025-09-24 11:17:00-04:00,251.8300018310547,251.9237060546875,251.80999755859375,251.83999633789062,31770,0.0,0.0
2025-09-24 11:18:00-04:00,251.8249969482422,251.9217071533203,251.82000732421875,251.88999938964844,27649,0.0,0.0
2025-09-24 11:19:00-04:00,251.91000366210938,251.97999572753906,251.8699951171875,251.9600067138672,34136,0.0,0.0
2025-09-24 11:20:00-04:00,251.9600067138672,252.04620361328125,251.92999267578125,252.00999450683594,37823,0.0,0.0
2025-09-24 11:21:00-04:00,252.01010131835938,252.0897979736328,252.00999450683594,252.02000427246094,32624,0.0,0.0
2025-09-24 11:22:00-04:00,252.02999877929688,252.11000061035156,252.01499938964844,252.10609436035156,37919,0.0,0.0
2025-09-24 11:23:00-04:00,252.09500122070312,252.16099548339844,252.05999755859375,252.13999938964844,50679,0.0,0.0
2025-09-24 11:24:00-04:00,252.13999938964844,252.14999389648438,252.07000732421875,252.10499572753906,49742,0.0,0.0
2025-09-24 11:25:00-04:00,252.10000610351562,252.24000549316406,252.05870056152344,252.05999755859375,77996,0.0,0.0
2025-09-24 11:26:00-04:00,252.0800018310547,252.16000366210938,252.02999877929688,252.12100219726562,53986,0.0,0.0
2025-09-24 11:27:00-04:00,252.1199951171875,252.1199951171875,251.99000549316406,252.0399932861328,41622,0.0,0.0
2025-09-24 11:28:00-04:00,252.0399932861328,252.16000366210938,252.0399932861328,252.14999389648438,34691,0.0,0.0
2025-09-24 11:29:00-04:00,252.14999389648438,252.21060180664062,252.0800018310547,252.1199951171875,85151,0.0,0.0
2025-09-24 11:30:00-04:00,252.1199951171875,252.14059448242188,252.02999877929688,252.13999938964844,44740,0.0,0.0
2025-09-24 11:31:00-04:00,252.14500427246094,252.16000366210938,252.0800018310547,252.1199951171875,29420,0.0,0.0
2025-09-24 11:32:00-04:00,252.14999389648438,252.2100067138672,252.1300048828125,252.1699981689453,41843,0.0,0.0
2025-09-24 11:33:00-04:00,252.17990112304688,252.17990112304688,252.11000061035156,252.1300048828125,35515,0.0,0.0
2025-09-24 11:34:00-04:00,252.1199951171875,252.1199951171875,251.97999572753906,252.01980590820312,38277,0.0,0.0
2025-09-24 11:35:00-04:00,252.00999450683594,252.05999755859375,251.9199981689453,251.99000549316406,39159,0.0,0.0
2025-09-24 11:36:00-04:00,252.0,252.0305938720703,251.8300018310547,252.02000427246094,4589762,0.0,0.0
2025-09-24 11:37:00-04:00,252.02999877929688,252.08990478515625,252.0,252.0800018310547,0,0.0,0.0
2025-09-24 11:38:00-04:00,252.0800018310547,252.11500549316406,251.92999267578125,252.00999450683594,38580,0.0,0.0
2025-09-24 11:39:00-04:00,251.9949951171875,252.0399932861328,251.93499755859375,252.0093994140625,32448,0.0,0.0
2025-09-24 11:40:00-04:00,252.0,252.02000427246094,251.9499969482422,251.9499969482422,17208,0.0,0.0
2025-09-24 11:41:00-04:00,251.9499969482422,251.97999572753906,251.8800048828125,251.9199981689453,25580,0.0,0.0
2025-09-24 11:42:00-04:00,251.92999267578125,252.10989379882812,251.91439819335938,252.0449981689453,35108,0.0,0.0
2025-09-24 11:43:00-04:00,252.0500030517578,252.11000061035156,251.97000122070312,252.0,37069,0.0,0.0
2025-09-24 11:44:00-04:00,252.0,252.0449981689453,251.97000122070312,252.0059051513672,27530,0.0,0.0
2025-09-24 11:45:00-04:00,251.99000549316406,252.0500030517578,251.9199981689453,251.96499633789062,26365,0.0,0.0
2025-09-24 11:46:00-04:00,251.97999572753906,251.97999572753906,251.8800048828125,251.94000244140625,48593,0.0,0.0
2025-09-24 11:47:00-04:00,251.9600067138672,252.0,251.73019409179688,251.75999450683594,64492,0.0,0.0
2025-09-24 11:48:00-04:00,251.7698974609375,251.8000030517578,251.5500030517578,251.60499572753906,82999,0.0,0.0
2025-09-24 11:49:00-04:00,251.59500122070312,251.74000549316406,251.58999633789062,251.7100067138672,71455,0.0,0.0
2025-09-24 11:50:00-04:00,251.70989990234375,251.77000427246094,251.52000427246094,251.52999877929688,49703,0.0,0.0
2025-09-24 11:51:00-04:00,251.52999877929688,251.58999633789062,251.3800048828125,251.4199981689453,97474,0.0,0.0
2025-09-24 11:52:00-04:00,251.43499755859375,251.52999877929688,251.38299560546875,251.44500732421875,53982,0.0,0.0
2025-09-24 11:53:00-04:00,251.4403076171875,251.69000244140625,251.4403076171875,251.6300048828125,57231,0.0,0.0
2025-09-24 11:54:00-04:00,251.6300048828125,251.74639892578125,251.6300048828125,251.6999969482422,33961,0.0,0.0
2025-09-24 11:55:00-04:00,251.69000244140625,251.69000244140625,251.47000122070312,251.50999450683594,40000,0.0,0.0
2025-09-24 11:56:00-04:00,251.4949951171875,251.5800018310547,251.4949951171875,251.52499389648438,50665,0.0,0.0
2025-09-24 11:57:00-04:00,251.5126953125,251.6649932861328,251.47000122070312,251.64999389648438,40957,0.0,0.0
2025-09-24 11:58:00-04:00,251.64999389648438,251.7100067138672,251.41000366210938,251.47300720214844,61732,0.0,0.0
2025-09-24 11:59:00-04:00,251.46499633789062,251.50990295410156,251.27999877929688,251.41000366210938,75704,0.0,0.0
2025-09-24 12:00:00-04:00,251.4199981689453,251.50990295410156,251.31500244140625,251.40499877929688,52312,0.0,0.0
2025-09-24 12:01:00-04:00,251.41000366210938,251.5800018310547,251.2899932861328,251.29299926757812,52322,0.0,0.0
2025-09-24 12:02:00-04:00,251.27999877929688,251.33999633789062,251.1199951171875,251.32000732421875,68214,0.0,0.0
2025-09-24 12:03:00-04:00,251.3300018310547,251.36000061035156,251.10000610351562,251.21499633789062,81145,0.0,0.0
2025-09-24 12:04:00-04:00,251.24000549316406,251.25999450683594,251.05059814453125,251.13250732421875,44551,0.0,0.0
2025-09-24 12:05:00-04:00,251.08999633789062,251.1999969482422,251.0399932861328,251.05999755859375,76636,0.0,0.0
2025-09-24 12:06:00-04:00,251.0500030517578,251.2899932861328,251.0399932861328,251.27999877929688,39686,0.0,0.0
2025-09-24 12:07:00-04:00,251.281005859375,251.3000030517578,251.16000366210938,251.22999572753906,48288,0.0,0.0
2025-09-24 12:08:00-04:00,251.24000549316406,251.31809997558594,251.24000549316406,251.2899932861328,73578,0.0,0.0
2025-09-24 12:09:00-04:00,251.2899932861328,251.52999877929688,251.25,251.50999450683594,69964,0.0,0.0
